,X,Y,Z
89367,127.925,99.239,
89368,127.995,99.309,
89369,131.014,99.239,
89370,134.493,95.759,
89371,134.563,95.689,
89372,135.76,95.76,
89373,139.239,99.239,
89374,139.309,99.309,
89375,142.327,99.239,
89376,145.807,95.759,
89377,145.877,95.689,
89378,147.073,95.76,
89379,150.552,99.239,
89380,150.622,99.309,
89381,153.641,99.239,
89382,170.504,82.376,
89383,170.574,82.306,
89384,170.505,85.25,
89385,155.521,70.266,
89386,155.451,70.196,
89387,155.521,74.731,
89388,170.504,59.749,
89389,170.574,59.679,
89390,170.505,62.623,
89391,153.642,45.76,
89392,153.572,45.69,
89393,150.552,45.759,
89394,147.072,49.24,
89395,147.002,49.31,
89396,145.808,49.24,
89397,142.328,45.76,
89398,142.258,45.69,
89399,139.239,45.759,
89400,135.758,49.24,
89401,135.688,49.31,
89402,134.494,49.24,
89403,131.014,45.76,
89404,130.944,45.69,
89405,127.925,45.759,
89406,124.445,49.24,
89407,124.375,49.31,
89408,123.18,49.24,
89409,119.701,45.76,
89410,119.631,45.69,
89411,116.611,45.759,
89412,113.131,49.24,
89413,113.061,49.31,
89414,111.867,49.24,
89415,108.387,45.76,
89416,108.317,45.69,
89417,105.298,45.759,
89418,101.817,49.24,
89419,101.747,49.31,
89420,100.553,49.24,
89421,97.073,45.76,
89422,97.003,45.69,
89423,93.984,45.759,
89424,90.504,49.24,
89425,90.434,49.31,
89426,89.239,49.24,
89427,85.76,45.76,
89428,85.69,45.69,
89429,82.67,45.759,
89430,79.184,49.245,
89431,79.114,49.315,
89432,78.118,49.432,
89433,74.446,45.76,
89434,74.376,45.69,
89435,71.356,45.759,
89436,54.994,62.122,
89437,54.924,62.192,
89438,54.994,60.249,
89439,79.484,84.739,
89440,79.554,84.809,
89441,78.144,85.269,
89442,76.982,85.976,
89443,76.189,87.074,
89444,75.566,92.135,
89445,54.994,71.563,
89446,54.924,71.493,
89447,54.994,73.435,
89448,75.516,52.913,
89449,75.586,52.843,
89450,75.881,57.057,
89451,76.361,58.326,
89452,77.297,59.313,
89453,79.484,60.259,
89454,54.994,84.749,
89455,54.924,84.819,
89456,54.994,82.877,
89457,71.356,99.239,
89458,71.426,99.309,
89459,74.445,99.239,
89460,78.138,95.547,
89461,78.208,95.477,
89462,79.186,95.755,
89463,82.67,99.239,
89464,82.74,99.309,
89465,85.759,99.239,
89466,89.239,95.759,
89467,89.309,95.689,
89468,90.504,95.759,
89469,93.984,99.239,
89470,94.054,99.309,
89471,97.073,99.239,
89472,100.553,95.759,
89473,100.623,95.689,
89474,101.818,95.759,
89475,105.298,99.239,
89476,105.368,99.309,
89477,108.386,99.239,
89478,111.867,95.759,
89479,111.937,95.689,
89480,113.132,95.759,
89481,116.611,99.239,
89482,116.681,99.309,
89483,119.7,99.239,
89484,123.18,95.759,
89485,123.25,95.689,
89486,151.959,95.395,
89487,153.228,94.915,
89488,154.215,93.979,
89489,154.76,92.736,
89490,154.797,87.943,
89491,154.317,86.674,
89492,153.381,85.687,
89493,152.138,85.142,
89494,145.513,84.74,
89495,150.494,79.758,
89496,150.564,79.688,
89497,153.346,79.405,
89498,170.505,96.564,
89499,170.575,96.634,
89500,170.504,93.69,
89501,164.955,99.239,
89502,164.885,99.309,
89503,161.866,99.239,
89504,155.113,92.486,
89505,155.043,92.416,
89506,154.745,86.822,
89507,170.504,71.062,
89508,170.574,70.992,
89509,170.505,73.937,
89510,154.753,58.184,
89511,154.683,58.114,
89512,155.124,52.501,
89513,161.866,45.759,
89514,161.936,45.689,
89515,164.955,45.76,
89516,170.505,51.309,
89517,170.575,51.379,
89518,170.504,48.435,
89519,153.336,65.603,
89520,153.266,65.673,
89521,150.494,65.239,
89522,145.514,60.26,
89523,145.444,60.19,
89524,147.366,60.259,
89525,143.744,63.882,
89526,143.674,63.952,
89527,152.292,65.602,
89528,153.561,66.068,
89529,154.551,66.985,
89530,155.111,68.216,
89531,155.162,76.525,
89532,154.697,77.797,
89533,153.777,78.787,
89534,152.809,79.259,
89535,143.744,81.117,
89536,147.366,84.739,
89537,147.436,84.809,
89538,154.263,78.363,
89539,154.979,77.214,
89540,155.202,68.919,
89541,154.91,67.611,
89542,154.126,66.502,
89543,152.976,65.784,
89544,137.555,60.134,
89545,134.346,59.737,
89546,132.421,59.766,
89547,129.657,60.131,
89548,128.292,60.673,
89549,124.987,62.36,
89550,122.887,60.26,
89551,122.817,60.19,
89552,124.739,60.259,
89553,119.758,65.24,
89554,119.688,65.31,
89555,116.553,65.239,
89556,111.573,60.26,
89557,111.503,60.19,
89558,113.425,60.259,
89559,108.444,65.24,
89560,108.374,65.31,
89561,105.239,65.239,
89562,100.259,60.26,
89563,100.189,60.19,
89564,102.111,60.259,
89565,97.13,65.241,
89566,97.06,65.311,
89567,93.926,65.24,
89568,88.946,60.26,
89569,88.876,60.19,
89570,90.798,60.259,
89571,85.816,65.241,
89572,85.746,65.311,
89573,82.612,65.24,
89574,63.132,45.76,
89575,63.062,45.69,
89576,60.043,45.759,
89577,54.994,50.808,
89578,54.924,50.878,
89579,76.403,93.825,
89580,77.232,94.72,
89581,78.545,95.515,
89582,,,
89583,79.185,95.596,
89584,79.309,95.6,
89585,151.42,95.6,
89586,151.988,95.554,
89587,152.632,95.383,
89588,153.312,95.052,
89589,153.846,94.643,
89590,154.345,94.074,
89591,154.68,93.491,
89592,154.917,92.772,
89593,154.998,92.132,
89594,155.002,92.009,
89595,155.002,88.482,
89596,154.956,87.914,
89597,154.785,87.27,
89598,154.454,86.59,
89599,154.045,86.056,
89600,153.476,85.557,
89601,152.893,85.222,
89602,152.174,84.985,
89603,151.534,84.904,
89604,151.411,84.9,
89605,138.86,84.9,
89606,137.974,84.9,
89607,138.367,84.757,
89608,138.86,84.552,
89609,139.167,84.416,
89610,139.646,84.177,
89611,139.943,84.022,
89612,140.406,83.752,
89613,140.691,83.578,
89614,141.134,83.279,
89615,141.408,83.085,
89616,141.83,82.758,
89617,142.092,82.547,
89618,142.491,82.19,
89619,142.737,81.964,
89620,143.113,81.582,
89621,143.343,81.338,
89622,143.692,80.934,
89623,143.907,80.675,
89624,144.228,80.247,
89625,144.669,79.6,
89626,151.858,79.599,
89627,152.579,79.506,
89628,153.223,79.293,
89629,153.871,78.92,
89630,154.38,78.474,
89631,154.834,77.881,
89632,155.131,77.272,
89633,155.32,76.557,
89634,155.362,76.087,
89635,155.363,68.906,
89636,155.27,68.184,
89637,155.056,67.542,
89638,154.684,66.893,
89639,154.235,66.383,
89640,153.645,65.93,
89641,153.034,65.632,
89642,152.319,65.443,
89643,151.782,65.4,
89644,144.669,65.4,
89645,144.229,64.754,
89646,143.908,64.326,
89647,143.693,64.067,
89648,143.344,63.663,
89649,143.114,63.419,
89650,142.738,63.037,
89651,142.492,62.811,
89652,142.093,62.454,
89653,141.831,62.243,
89654,141.409,61.916,
89655,141.135,61.722,
89656,140.692,61.423,
89657,140.407,61.249,
89658,139.944,60.979,
89659,139.647,60.824,
89660,139.168,60.585,
89661,138.861,60.449,
89662,138.368,60.244,
89663,137.972,60.1,
89664,138.861,60.1,
89665,151.42,60.1,
89666,151.988,60.054,
89667,152.632,59.883,
89668,153.312,59.552,
89669,153.846,59.143,
89670,154.345,58.574,
89671,154.68,57.991,
89672,154.917,57.272,
89673,154.998,56.632,
89674,155.002,56.509,
89675,155.002,52.982,
89676,154.956,52.414,
89677,154.785,51.77,
89678,154.454,51.09,
89679,154.045,50.556,
89680,153.476,50.057,
89681,152.893,49.722,
89682,152.174,49.485,
89683,151.534,49.404,
89684,151.411,49.4,
89685,79.258,49.4,
89686,78.691,49.446,
89687,78.047,49.617,
89688,77.366,49.948,
89689,76.832,50.357,
89690,76.333,50.926,
89691,75.998,51.509,
89692,75.761,52.228,
89693,75.68,52.868,
89694,75.676,52.991,
89695,75.676,56.518,
89696,75.722,57.086,
89697,75.893,57.73,
89698,76.224,58.41,
89699,76.633,58.944,
89700,77.202,59.443,
89701,77.785,59.778,
89702,78.504,60.015,
89703,79.144,60.096,
89704,79.267,60.1,
89705,128.213,60.1,
89706,128.693,60.1,
89707,129.242,60.1,
89708,128.693,60.307,
89709,128.201,60.513,
89710,127.897,60.658,
89711,127.418,60.897,
89712,127.125,61.062,
89713,126.666,61.332,
89714,126.384,61.515,
89715,125.942,61.815,
89716,125.674,62.016,
89717,125.251,62.346,
89718,124.997,62.565,
89719,124.598,62.921,
89720,124.358,63.156,
89721,123.985,63.538,
89722,123.762,63.787,
89723,123.413,64.193,
89724,123.207,64.458,
89725,122.885,64.888,
89726,122.546,65.4,
89727,78.828,65.401,
89728,78.107,65.494,
89729,77.464,65.707,
89730,76.816,66.08,
89731,76.307,66.526,
89732,75.853,67.119,
89733,75.555,67.728,
89734,75.365,68.444,
89735,75.323,68.981,
89736,75.324,76.093,
89737,75.416,76.815,
89738,75.63,77.459,
89739,76.002,78.107,
89740,76.449,78.617,
89741,77.042,79.07,
89742,77.651,79.368,
89743,78.367,79.557,
89744,78.904,79.6,
89745,122.546,79.6,
89746,122.884,80.111,
89747,123.206,80.541,
89748,123.412,80.806,
89749,123.761,81.212,
89750,123.984,81.461,
89751,124.357,81.843,
89752,124.597,82.078,
89753,124.996,82.434,
89754,125.25,82.653,
89755,125.673,82.983,
89756,125.941,83.184,
89757,126.383,83.484,
89758,126.665,83.667,
89759,127.124,83.937,
89760,127.417,84.102,
89761,127.896,84.341,
89762,128.2,84.486,
89763,128.692,84.692,
89764,129.244,84.9,
89765,128.692,84.9,
89766,128.215,84.9,
89767,79.3,84.9,
89768,78.732,84.946,
89769,78.088,85.117,
89770,77.408,85.448,
89771,76.873,85.857,
89772,76.376,86.425,
89773,76.04,87.009,
89774,75.802,87.727,
89775,75.722,88.368,
89776,75.718,88.491,
89777,75.718,92.018,
89778,75.763,92.585,
89779,75.935,93.23,
89780,76.265,93.91,
89781,76.674,94.444,
89782,77.244,94.943,
89783,77.827,95.278,
89784,78.545,95.515,
89785,168.532,99.4,
89786,56.691,99.4,
89787,53.431,97.642,
89788,53.431,47.358,
89789,56.691,45.6,
89790,168.532,45.6,
89791,170.665,47.291,
89792,170.666,97.709,
89793,168.532,99.4,
89794,168.671,99.8,
89795,,,
89796,56.59,99.8,
89797,53.031,97.881,
89798,53.031,47.119,
89799,56.59,45.2,
89800,168.671,45.2,
89801,171.065,47.097,
89802,171.066,97.903,
89803,168.671,99.8,
89804,168.471,99.8,
89805,168.471,99.5,
89806,78.596,95.42,
89807,78.634,95.123,
89808,79.216,95.197,
89809,79.315,95.2,
89810,151.404,95.2,
89811,151.92,95.158,
89812,152.492,95.006,
89813,153.101,94.71,
89814,153.571,94.35,
89815,154.018,93.84,
89816,154.313,93.327,
89817,154.525,92.683,
89818,154.599,92.101,
89819,154.602,92.003,
89820,154.602,88.498,
89821,154.56,87.982,
89822,154.408,87.41,
89823,154.112,86.801,
89824,153.752,86.331,
89825,153.242,85.884,
89826,152.729,85.589,
89827,152.085,85.377,
89828,151.503,85.303,
89829,151.405,85.3,
89830,136.298,85.3,
89831,135.467,85.3,
89832,134.629,85.3,
89833,133.787,85.3,
89834,132.944,85.3,
89835,132.103,85.3,
89836,131.269,85.3,
89837,130.758,85.3,
89838,79.316,85.3,
89839,78.8,85.342,
89840,78.228,85.494,
89841,77.619,85.79,
89842,77.148,86.15,
89843,76.703,86.659,
89844,76.407,87.173,
89845,76.194,87.816,
89846,76.121,88.399,
89847,76.118,88.497,
89848,76.118,92.002,
89849,76.159,92.517,
89850,76.312,93.09,
89851,76.607,93.699,
89852,76.967,94.169,
89853,77.478,94.616,
89854,77.991,94.911,
89855,78.634,95.123,
89856,78.832,95.148,
89857,78.794,95.445,
89858,77.893,95.131,
89859,76.793,94.335,
89860,76.085,93.169,
89861,75.882,88.381,
89862,78.412,79.459,
89863,78.435,79.161,
89864,78.92,79.2,
89865,122.76,79.2,
89866,123.211,79.88,
89867,123.524,80.298,
89868,123.722,80.553,
89869,124.062,80.948,
89870,124.276,81.188,
89871,124.64,81.56,
89872,124.87,81.786,
89873,125.26,82.133,
89874,125.504,82.344,
89875,125.916,82.665,
89876,126.174,82.859,
89877,126.604,83.151,
89878,126.875,83.327,
89879,127.324,83.59,
89880,127.605,83.749,
89881,128.072,83.982,
89882,128.363,84.121,
89883,128.844,84.322,
89884,129.142,84.442,
89885,129.636,84.612,
89886,129.942,84.712,
89887,130.445,84.847,
89888,130.758,84.927,
89889,131.269,85.029,
89890,131.586,85.088,
89891,132.103,85.156,
89892,132.423,85.194,
89893,132.944,85.229,
89894,133.265,85.245,
89895,133.787,85.246,
89896,134.108,85.24,
89897,134.629,85.206,
89898,134.951,85.179,
89899,135.467,85.11,
89900,135.785,85.062,
89901,136.298,84.96,
89902,136.613,84.89,
89903,137.116,84.755,
89904,137.425,84.665,
89905,137.919,84.496,
89906,138.221,84.385,
89907,138.702,84.184,
89908,138.997,84.054,
89909,139.464,83.821,
89910,139.75,83.672,
89911,140.201,83.409,
89912,140.475,83.241,
89913,140.907,82.95,
89914,141.17,82.764,
89915,141.582,82.444,
89916,141.833,82.242,
89917,142.222,81.894,
89918,142.459,81.676,
89919,142.825,81.304,
89920,143.046,81.07,
89921,143.387,80.675,
89922,143.593,80.427,
89923,143.906,80.01,
89924,144.095,79.749,
89925,144.452,79.2,
89926,151.832,79.199,
89927,152.49,79.114,
89928,153.059,78.926,
89929,153.637,78.593,
89930,154.087,78.199,
89931,154.492,77.67,
89932,154.754,77.132,
89933,154.925,76.488,
89934,154.962,76.069,
89935,154.963,68.932,
89936,154.878,68.274,
89937,154.689,67.706,
89938,154.357,67.127,
89939,153.961,66.677,
89940,153.433,66.272,
89941,152.894,66.009,
89942,152.251,65.839,
89943,151.766,65.8,
89944,144.452,65.8,
89945,144.096,65.252,
89946,143.907,64.991,
89947,143.594,64.574,
89948,143.388,64.326,
89949,143.047,63.931,
89950,142.826,63.697,
89951,142.46,63.325,
89952,142.223,63.107,
89953,141.834,62.759,
89954,141.583,62.557,
89955,141.171,62.237,
89956,140.908,62.051,
89957,140.476,61.76,
89958,140.202,61.592,
89959,139.751,61.329,
89960,139.465,61.18,
89961,138.998,60.947,
89962,138.703,60.817,
89963,138.222,60.616,
89964,137.92,60.505,
89965,137.426,60.336,
89966,137.117,60.246,
89967,136.614,60.111,
89968,136.299,60.041,
89969,135.786,59.939,
89970,135.468,59.891,
89971,134.952,59.822,
89972,134.63,59.795,
89973,134.109,59.761,
89974,133.788,59.755,
89975,133.266,59.754,
89976,132.945,59.77,
89977,132.424,59.805,
89978,132.104,59.843,
89979,131.587,59.911,
89980,131.27,59.97,
89981,130.759,60.072,
89982,130.446,60.152,
89983,129.943,60.287,
89984,129.637,60.387,
89985,129.143,60.557,
89986,128.845,60.677,
89987,128.364,60.878,
89988,128.073,61.017,
89989,127.606,61.25,
89990,127.325,61.409,
89991,126.876,61.672,
89992,126.605,61.848,
89993,126.175,62.14,
89994,125.917,62.334,
89995,125.505,62.655,
89996,125.261,62.866,
89997,124.871,63.213,
89998,124.641,63.439,
89999,124.277,63.811,
90000,124.063,64.051,
90001,123.723,64.446,
90002,123.525,64.701,
90003,123.212,65.119,
90004,122.76,65.8,
90005,78.854,65.801,
90006,78.196,65.886,
90007,77.628,66.074,
90008,77.05,66.407,
90009,76.6,66.801,
90010,76.195,67.33,
90011,75.932,67.868,
90012,75.761,68.512,
90013,75.723,68.997,
90014,75.724,76.068,
90015,75.808,76.726,
90016,75.997,77.295,
90017,76.329,77.873,
90018,76.724,78.323,
90019,77.253,78.728,
90020,77.791,78.991,
90021,78.435,79.161,
90022,78.634,79.177,
90023,78.611,79.475,
90024,77.706,79.216,
90025,76.56,78.5,
90026,75.779,77.394,
90027,75.485,76.081,
90028,75.524,68.473,
90029,78.555,59.92,
90030,78.593,59.623,
90031,79.175,59.697,
90032,79.273,59.7,
90033,130.759,59.7,
90034,131.587,59.7,
90035,132.424,59.7,
90036,132.945,59.7,
90037,134.109,59.7,
90038,134.952,59.7,
90039,135.786,59.7,
90040,136.299,59.7,
90041,151.404,59.7,
90042,151.92,59.658,
90043,152.492,59.506,
90044,153.101,59.21,
90045,153.571,58.85,
90046,154.018,58.34,
90047,154.313,57.827,
90048,154.525,57.183,
90049,154.599,56.601,
90050,154.602,56.503,
90051,154.602,52.998,
90052,154.56,52.482,
90053,154.408,51.91,
90054,154.112,51.301,
90055,153.752,50.831,
90056,153.242,50.384,
90057,152.729,50.089,
90058,152.085,49.877,
90059,151.503,49.803,
90060,151.405,49.8,
90061,79.274,49.8,
90062,78.759,49.842,
90063,78.187,49.994,
90064,77.577,50.29,
90065,77.107,50.65,
90066,76.66,51.16,
90067,76.365,51.673,
90068,76.153,52.317,
90069,76.079,52.899,
90070,76.076,52.997,
90071,76.076,56.502,
90072,76.118,57.018,
90073,76.27,57.59,
90074,76.566,58.199,
90075,76.926,58.669,
90076,77.436,59.116,
90077,77.949,59.411,
90078,78.593,59.623,
90079,78.791,59.648,
90080,78.753,59.945,
90081,54.845,47.038,
90082,,,
90083,54.845,97.962,
90084,53.821,97.41,
90085,53.821,47.59,
90086,54.845,47.038,
90087,54.316,47.528,
90088,54.665,47.876,
90089,54.665,48.442,
90090,54,47.777,
90091,54,48.343,
90092,54.665,49.008,
90093,54.665,49.573,
90094,54,48.909,
90095,54,49.474,
90096,54.665,50.139,
90097,54.665,50.705,
90098,54,50.04,
90099,54,50.606,
90100,54.665,51.27,
90101,54.665,51.836,
90102,54,51.171,
90103,54,51.737,
90104,54.665,52.402,
90105,54.665,52.967,
90106,54,52.303,
90107,54,52.868,
90108,54.665,53.533,
90109,54.665,54.099,
90110,54,53.434,
90111,54,54,
90112,54.665,54.665,
90113,54.665,55.23,
90114,54,54.566,
90115,54,55.131,
90116,54.665,55.796,
90117,54.665,56.362,
90118,54,55.697,
90119,54,56.263,
90120,54.665,56.927,
90121,54.665,57.493,
90122,54,56.828,
90123,54,57.394,
90124,54.665,58.059,
90125,54.665,58.624,
90126,54,57.96,
90127,54,58.525,
90128,54.665,59.19,
90129,54.665,59.756,
90130,54,59.091,
90131,54,59.657,
90132,54.665,60.321,
90133,54.665,60.887,
90134,54,60.222,
90135,54,60.788,
90136,54.665,61.453,
90137,54.665,62.018,
90138,54,61.354,
90139,54,61.919,
90140,54.665,62.584,
90141,54.665,63.15,
90142,54,62.485,
90143,54,63.051,
90144,54.665,63.715,
90145,54.665,64.281,
90146,54,63.616,
90147,54,64.182,
90148,54.665,64.847,
90149,54.665,65.413,
90150,54,64.748,
90151,54,65.314,
90152,54.665,65.978,
90153,54.665,66.544,
90154,54,65.879,
90155,54,66.445,
90156,54.665,67.11,
90157,54.665,67.675,
90158,54,67.011,
90159,54,67.576,
90160,54.665,68.241,
90161,54.665,68.807,
90162,54,68.142,
90163,54,68.708,
90164,54.665,69.372,
90165,54.665,69.938,
90166,54,69.273,
90167,54,69.839,
90168,54.665,70.504,
90169,54.665,71.069,
90170,54,70.405,
90171,54,70.97,
90172,54.665,71.635,
90173,54.665,72.201,
90174,54,71.536,
90175,54,72.102,
90176,54.665,72.766,
90177,54.665,73.332,
90178,54,72.667,
90179,54,73.233,
90180,54.665,73.898,
90181,54.665,74.464,
90182,54,73.799,
90183,54,74.365,
90184,54.665,75.029,
90185,54.665,75.595,
90186,54,74.93,
90187,54,75.496,
90188,54.665,76.161,
90189,54.665,76.726,
90190,54,76.062,
90191,54,76.627,
90192,54.665,77.292,
90193,54.665,77.858,
90194,54,77.193,
90195,54,77.759,
90196,54.665,78.423,
90197,54.665,78.989,
90198,54,78.324,
90199,54,78.89,
90200,54.665,79.555,
90201,54.665,80.12,
90202,54,79.456,
90203,54,80.021,
90204,54.665,80.686,
90205,54.665,81.252,
90206,54,80.587,
90207,54,81.153,
90208,54.665,81.817,
90209,54.665,82.383,
90210,54,81.718,
90211,54,82.284,
90212,54.665,82.949,
90213,54.665,83.514,
90214,54,82.85,
90215,54,83.415,
90216,54.665,84.08,
90217,54.665,84.646,
90218,54,83.981,
90219,54,84.547,
90220,54.665,85.212,
90221,54.665,85.777,
90222,54,85.113,
90223,54,85.678,
90224,54.665,86.343,
90225,54.665,86.909,
90226,54,86.244,
90227,54,86.81,
90228,54.665,87.474,
90229,54.665,88.04,
90230,54,87.375,
90231,54,87.941,
90232,54.665,88.606,
90233,54.665,89.171,
90234,54,88.507,
90235,54,89.072,
90236,54.665,89.737,
90237,54.665,90.303,
90238,54,89.638,
90239,54,90.204,
90240,54.665,90.868,
90241,54.665,91.434,
90242,54,90.769,
90243,54,91.335,
90244,54.665,92,
90245,54.665,92.565,
90246,54,91.901,
90247,54,92.466,
90248,54.665,93.131,
90249,54.665,93.697,
90250,54,93.032,
90251,54,93.598,
90252,54.665,94.262,
90253,54.665,94.828,
90254,54,94.163,
90255,54,94.729,
90256,54.665,95.394,
90257,54.665,95.96,
90258,54,95.295,
90259,54,95.861,
90260,54.665,96.525,
90261,54.665,97.091,
90262,54,96.426,
90263,54,96.992,
90264,54.665,97.657,
90265,54.735,97.727,
90266,,,
90267,54.735,97.727,16.05
90268,55.229,49.17,
90269,,,
90270,,,
90271,,,
90272,,,
90273,75.162,69.104,
90274,75.232,69.174,
90275,75.163,75.894,
90276,55.229,95.827,
90277,55.159,95.897,
90278,55.229,94.425,
90279,60.042,99.238,
90280,60.112,99.308,
90281,63.131,99.239,
90282,82.611,79.759,
90283,82.681,79.689,
90284,85.818,79.759,
90285,90.798,84.739,
90286,90.868,84.809,
90287,88.944,84.74,
90288,93.925,79.759,
90289,93.995,79.689,
90290,97.131,79.759,
90291,102.111,84.739,
90292,102.181,84.809,
90293,100.258,84.74,
90294,105.239,79.759,
90295,105.309,79.689,
90296,108.445,79.759,
90297,113.425,84.739,
90298,113.495,84.809,
90299,111.572,84.74,
90300,116.553,79.759,
90301,116.623,79.689,
90302,119.759,79.759,
90303,124.739,84.739,
90304,124.809,84.809,
90305,122.885,84.74,
90306,124.988,82.638,
90307,125.058,82.568,
90308,128.298,85.071,
90309,129.624,85.075,
90310,137.623,85.275,
90311,151.519,85.064,
90312,152.821,85.367,
90313,153.924,86.163,
90314,154.632,87.32,
90315,154.838,92.117,
90316,154.535,93.419,
90317,153.739,94.522,
90318,152.582,95.23,
90319,124.446,95.76,
90320,127.924,99.238,
90321,127.994,99.308,
90322,131.014,99.239,
90323,134.493,95.759,
90324,134.563,95.689,
90325,135.76,95.76,
90326,139.238,99.238,
90327,139.308,99.308,
90328,142.327,99.239,
90329,145.807,95.759,
90330,145.877,95.689,
90331,147.073,95.76,
90332,150.552,99.238,
90333,150.622,99.308,
90334,153.641,99.239,
90335,170.39,82.491,
90336,170.46,82.421,
90337,170.39,85.136,
90338,155.521,70.266,
90339,155.451,70.196,
90340,155.521,74.731,
90341,170.388,59.865,
90342,170.458,59.795,
90343,170.389,62.507,
90344,153.641,45.759,
90345,153.571,45.689,
90346,150.552,45.759,
90347,147.072,49.24,
90348,147.002,49.31,
90349,145.808,49.24,
90350,142.327,45.759,
90351,142.257,45.689,
